filename,intact_pixels,coverage_pct,status
mosaic_1199.jpg,106356,0.4057,APPROVE
mosaic_1200.jpg,96000,0.3662,REJECT
mosaic_1201.jpg,89008,0.3395,REJECT
mosaic_1202.jpg,127530,0.4865,APPROVE
mosaic_1203.jpg,118500,0.452,APPROVE
mosaic_1204.jpg,114480,0.4367,APPROVE
mosaic_1205.jpg,3364,0.0128,REJECT
mosaic_1206.jpg,105980,0.4043,APPROVE
mosaic_1207.jpg,118134,0.4506,APPROVE
mosaic_1208.jpg,157440,0.6006,APPROVE
mosaic_1209.jpg,137984,0.5264,APPROVE
mosaic_1210.jpg,92292,0.3521,REJECT
mosaic_1211.jpg,195651,0.7463,APPROVE
mosaic_1212.jpg,76464,0.2917,REJECT
mosaic_1213.jpg,179344,0.6841,APPROVE
mosaic_1214.jpg,5618,0.0214,REJECT
mosaic_1215.jpg,180720,0.6894,APPROVE
mosaic_1216.jpg,141614,0.5402,APPROVE
mosaic_1217.jpg,194508,0.742,APPROVE
mosaic_1218.jpg,102747,0.3919,REJECT
mosaic_1219.jpg,82576,0.315,REJECT
mosaic_1220.jpg,71334,0.2721,REJECT
mosaic_1221.jpg,68207,0.2602,REJECT
mosaic_1222.jpg,202600,0.7729,APPROVE
mosaic_1223.jpg,85169,0.3249,REJECT
mosaic_1224.jpg,113600,0.4333,APPROVE
mosaic_1225.jpg,121232,0.4625,APPROVE
mosaic_1226.jpg,3481,0.0133,REJECT
mosaic_1227.jpg,187393,0.7148,APPROVE
mosaic_1228.jpg,121526,0.4636,APPROVE
mosaic_1229.jpg,90900,0.3468,REJECT
mosaic_1230.jpg,129088,0.4924,APPROVE
mosaic_1231.jpg,103221,0.3938,REJECT
mosaic_1232.jpg,0,0.0,REJECT
mosaic_1233.jpg,115072,0.439,APPROVE
mosaic_1234.jpg,95544,0.3645,REJECT
mosaic_1235.jpg,156364,0.5965,APPROVE
mosaic_1236.jpg,77981,0.2975,REJECT
mosaic_1237.jpg,90924,0.3468,REJECT
mosaic_1238.jpg,144018,0.5494,APPROVE
mosaic_1239.jpg,0,0.0,REJECT
mosaic_1240.jpg,116097,0.4429,APPROVE
mosaic_1241.jpg,187789,0.7164,APPROVE
mosaic_1242.jpg,90048,0.3435,REJECT
mosaic_1243.jpg,193600,0.7385,APPROVE
mosaic_1244.jpg,89200,0.3403,REJECT
mosaic_1245.jpg,161553,0.6163,APPROVE
mosaic_1246.jpg,198864,0.7586,APPROVE
mosaic_1247.jpg,118134,0.4506,APPROVE
mosaic_1248.jpg,128300,0.4894,APPROVE
mosaic_1249.jpg,188160,0.7178,APPROVE
mosaic_1250.jpg,187265,0.7144,APPROVE
mosaic_1251.jpg,101761,0.3882,REJECT
mosaic_1252.jpg,65540,0.25,REJECT
mosaic_1253.jpg,104900,0.4002,APPROVE
mosaic_1254.jpg,129088,0.4924,APPROVE
mosaic_1255.jpg,79210,0.3022,REJECT
mosaic_1256.jpg,97872,0.3734,REJECT
mosaic_1257.jpg,57024,0.2175,REJECT
mosaic_1258.jpg,201651,0.7692,APPROVE
mosaic_1259.jpg,122208,0.4662,APPROVE
mosaic_1260.jpg,54675,0.2086,REJECT
mosaic_1261.jpg,75264,0.2871,REJECT
mosaic_1262.jpg,106273,0.4054,APPROVE
mosaic_1263.jpg,96800,0.3693,REJECT
mosaic_1264.jpg,155976,0.595,APPROVE
mosaic_1265.jpg,165234,0.6303,APPROVE
mosaic_1266.jpg,68396,0.2609,REJECT
mosaic_1267.jpg,156737,0.5979,APPROVE
mosaic_1268.jpg,158768,0.6057,APPROVE
mosaic_1269.jpg,71334,0.2721,REJECT
mosaic_1270.jpg,182912,0.6978,APPROVE
mosaic_1271.jpg,101168,0.3859,REJECT
mosaic_1272.jpg,107425,0.4098,APPROVE
mosaic_1273.jpg,112660,0.4298,APPROVE
mosaic_1274.jpg,33472,0.1277,REJECT
mosaic_1275.jpg,4802,0.0183,REJECT
mosaic_1276.jpg,110680,0.4222,APPROVE
mosaic_1277.jpg,66980,0.2555,REJECT
mosaic_1278.jpg,133260,0.5083,APPROVE
mosaic_1279.jpg,205290,0.7831,APPROVE
mosaic_1280.jpg,75650,0.2886,REJECT
mosaic_1281.jpg,127174,0.4851,APPROVE
mosaic_1282.jpg,18387,0.0701,REJECT
mosaic_1283.jpg,155122,0.5917,APPROVE
mosaic_1284.jpg,137456,0.5244,APPROVE
mosaic_1285.jpg,0,0.0,REJECT
mosaic_1286.jpg,187789,0.7164,APPROVE
mosaic_1287.jpg,153450,0.5854,APPROVE
mosaic_1288.jpg,157888,0.6023,APPROVE
mosaic_1289.jpg,183872,0.7014,APPROVE
mosaic_1290.jpg,12996,0.0496,REJECT
mosaic_1291.jpg,116284,0.4436,APPROVE
mosaic_1292.jpg,126784,0.4836,APPROVE
mosaic_1293.jpg,205290,0.7831,APPROVE
mosaic_1294.jpg,136414,0.5204,APPROVE
mosaic_1295.jpg,107936,0.4117,APPROVE
mosaic_1296.jpg,7688,0.0293,REJECT
mosaic_1297.jpg,162150,0.6186,APPROVE
mosaic_1298.jpg,149450,0.5701,APPROVE
mosaic_1299.jpg,133888,0.5107,APPROVE
mosaic_1300.jpg,186461,0.7113,APPROVE
mosaic_1301.jpg,92012,0.351,REJECT
mosaic_1302.jpg,140766,0.537,APPROVE
mosaic_1303.jpg,119031,0.4541,APPROVE
mosaic_1304.jpg,72968,0.2784,REJECT
mosaic_1305.jpg,102871,0.3924,REJECT
mosaic_1306.jpg,164250,0.6266,APPROVE
mosaic_1307.jpg,127690,0.4871,APPROVE
mosaic_1308.jpg,96332,0.3675,REJECT
mosaic_1309.jpg,86678,0.3307,REJECT
mosaic_1310.jpg,184728,0.7047,APPROVE
mosaic_1311.jpg,23091,0.0881,REJECT
mosaic_1312.jpg,116097,0.4429,APPROVE
mosaic_1313.jpg,83663,0.3191,REJECT
mosaic_1314.jpg,86247,0.329,REJECT
mosaic_1315.jpg,153228,0.5845,APPROVE
mosaic_1316.jpg,194628,0.7424,APPROVE
mosaic_1317.jpg,190240,0.7257,APPROVE
mosaic_1318.jpg,74824,0.2854,REJECT
mosaic_1319.jpg,0,0.0,REJECT
mosaic_1320.jpg,38440,0.1466,REJECT
mosaic_1321.jpg,77440,0.2954,REJECT
mosaic_1322.jpg,88064,0.3359,REJECT
mosaic_1323.jpg,194283,0.7411,APPROVE
mosaic_1324.jpg,186320,0.7108,APPROVE
mosaic_1325.jpg,96144,0.3668,REJECT
mosaic_1326.jpg,88855,0.339,REJECT
mosaic_1327.jpg,124108,0.4734,APPROVE
mosaic_1328.jpg,112859,0.4305,APPROVE
mosaic_1329.jpg,123322,0.4704,APPROVE
mosaic_1330.jpg,81382,0.3104,REJECT
mosaic_1331.jpg,96102,0.3666,REJECT
mosaic_1332.jpg,9522,0.0363,REJECT
mosaic_1333.jpg,126100,0.481,APPROVE
mosaic_1334.jpg,110666,0.4222,APPROVE
mosaic_1335.jpg,146720,0.5597,APPROVE
mosaic_1336.jpg,94041,0.3587,REJECT
mosaic_1337.jpg,180698,0.6893,APPROVE
mosaic_1338.jpg,147660,0.5633,APPROVE
mosaic_1339.jpg,0,0.0,REJECT
mosaic_1340.jpg,110624,0.422,APPROVE
mosaic_1341.jpg,170176,0.6492,APPROVE
mosaic_1342.jpg,192794,0.7355,APPROVE
mosaic_1343.jpg,192794,0.7355,APPROVE
mosaic_1344.jpg,181061,0.6907,APPROVE
mosaic_1345.jpg,128432,0.4899,APPROVE
mosaic_1346.jpg,127287,0.4856,APPROVE
mosaic_1347.jpg,101300,0.3864,REJECT
mosaic_1348.jpg,152222,0.5807,APPROVE
mosaic_1349.jpg,117029,0.4464,APPROVE
mosaic_1350.jpg,180874,0.69,APPROVE
mosaic_1351.jpg,72600,0.2769,REJECT
mosaic_1352.jpg,0,0.0,REJECT
mosaic_1353.jpg,82576,0.315,REJECT
mosaic_1354.jpg,124300,0.4742,APPROVE
mosaic_1355.jpg,72600,0.2769,REJECT
mosaic_1356.jpg,163502,0.6237,APPROVE
mosaic_1357.jpg,99025,0.3778,REJECT
mosaic_1358.jpg,138061,0.5267,APPROVE
mosaic_1359.jpg,191808,0.7317,APPROVE
mosaic_1360.jpg,173579,0.6622,APPROVE
mosaic_1361.jpg,144833,0.5525,APPROVE
mosaic_1362.jpg,113861,0.4343,APPROVE
mosaic_1363.jpg,162913,0.6215,APPROVE
mosaic_1364.jpg,94405,0.3601,REJECT
mosaic_1365.jpg,100108,0.3819,REJECT
mosaic_1366.jpg,10443,0.0398,REJECT
mosaic_1367.jpg,0,0.0,REJECT
mosaic_1368.jpg,84035,0.3206,REJECT
mosaic_1369.jpg,140208,0.5349,APPROVE
mosaic_1370.jpg,64980,0.2479,REJECT
mosaic_1371.jpg,162501,0.6199,APPROVE
mosaic_1372.jpg,113400,0.4326,APPROVE
mosaic_1373.jpg,89383,0.341,REJECT
mosaic_1374.jpg,184983,0.7057,APPROVE
mosaic_1375.jpg,168745,0.6437,APPROVE
mosaic_1376.jpg,42100,0.1606,REJECT
mosaic_1377.jpg,127690,0.4871,APPROVE
mosaic_1378.jpg,78192,0.2983,REJECT
mosaic_1379.jpg,51076,0.1948,REJECT
mosaic_1380.jpg,155000,0.5913,APPROVE
mosaic_1381.jpg,61605,0.235,REJECT
mosaic_1382.jpg,73926,0.282,REJECT
mosaic_1383.jpg,189812,0.7241,APPROVE
mosaic_1384.jpg,77320,0.295,REJECT
mosaic_1385.jpg,139001,0.5302,APPROVE
mosaic_1386.jpg,198561,0.7575,APPROVE
mosaic_1387.jpg,122253,0.4664,APPROVE
mosaic_1388.jpg,56625,0.216,REJECT
mosaic_1389.jpg,153904,0.5871,APPROVE
mosaic_1390.jpg,136829,0.522,APPROVE
mosaic_1391.jpg,182720,0.697,APPROVE
mosaic_1392.jpg,97697,0.3727,REJECT
mosaic_1393.jpg,191980,0.7323,APPROVE
mosaic_1394.jpg,75900,0.2895,REJECT
mosaic_1395.jpg,86304,0.3292,REJECT
mosaic_1396.jpg,0,0.0,REJECT
mosaic_1397.jpg,105600,0.4028,APPROVE
mosaic_1398.jpg,112609,0.4296,APPROVE
mosaic_1399.jpg,84200,0.3212,REJECT
mosaic_1400.jpg,192204,0.7332,APPROVE
mosaic_1401.jpg,133257,0.5083,APPROVE
mosaic_1402.jpg,103968,0.3966,REJECT
mosaic_1403.jpg,148396,0.5661,APPROVE
mosaic_1404.jpg,54436,0.2077,REJECT
mosaic_1405.jpg,73211,0.2793,REJECT
mosaic_1406.jpg,129719,0.4948,APPROVE
mosaic_1407.jpg,123159,0.4698,APPROVE
mosaic_1408.jpg,125440,0.4785,APPROVE
mosaic_1409.jpg,111018,0.4235,APPROVE
mosaic_1410.jpg,188288,0.7183,APPROVE
mosaic_1411.jpg,165440,0.6311,APPROVE
mosaic_1412.jpg,0,0.0,REJECT
mosaic_1413.jpg,171478,0.6541,APPROVE
mosaic_1414.jpg,110789,0.4226,APPROVE
mosaic_1415.jpg,76584,0.2921,REJECT
mosaic_1416.jpg,128368,0.4897,APPROVE
mosaic_1417.jpg,144256,0.5503,APPROVE
mosaic_1418.jpg,0,0.0,REJECT
mosaic_1419.jpg,5041,0.0192,REJECT
mosaic_1420.jpg,114966,0.4386,APPROVE
mosaic_1421.jpg,0,0.0,REJECT
mosaic_1422.jpg,170300,0.6496,APPROVE
mosaic_1423.jpg,11163,0.0426,REJECT
mosaic_1424.jpg,135013,0.515,APPROVE
mosaic_1425.jpg,14283,0.0545,REJECT
mosaic_1426.jpg,210241,0.802,APPROVE
mosaic_1427.jpg,12100,0.0462,REJECT
mosaic_1428.jpg,188288,0.7183,APPROVE
mosaic_1429.jpg,151144,0.5766,APPROVE
mosaic_1430.jpg,145104,0.5535,APPROVE
mosaic_1431.jpg,109107,0.4162,APPROVE
mosaic_1432.jpg,73830,0.2816,REJECT
mosaic_1433.jpg,0,0.0,REJECT
mosaic_1434.jpg,97786,0.373,REJECT
mosaic_1435.jpg,139525,0.5322,APPROVE
mosaic_1436.jpg,0,0.0,REJECT
mosaic_1437.jpg,0,0.0,REJECT
mosaic_1438.jpg,15488,0.0591,REJECT
mosaic_1439.jpg,179008,0.6829,APPROVE
mosaic_1440.jpg,189150,0.7215,APPROVE
mosaic_1441.jpg,68600,0.2617,REJECT
mosaic_1442.jpg,7396,0.0282,REJECT
mosaic_1443.jpg,81382,0.3104,REJECT
mosaic_1444.jpg,132265,0.5046,APPROVE
mosaic_1445.jpg,142779,0.5447,APPROVE
mosaic_1446.jpg,0,0.0,REJECT
mosaic_1447.jpg,109165,0.4164,APPROVE
mosaic_1448.jpg,129272,0.4931,APPROVE
mosaic_1449.jpg,71370,0.2723,REJECT
mosaic_1450.jpg,77000,0.2937,REJECT
mosaic_1451.jpg,87616,0.3342,REJECT
mosaic_1452.jpg,91003,0.3471,REJECT
mosaic_1453.jpg,104365,0.3981,REJECT
mosaic_1454.jpg,128704,0.491,APPROVE
mosaic_1455.jpg,143207,0.5463,APPROVE
mosaic_1456.jpg,114976,0.4386,APPROVE
mosaic_1457.jpg,155776,0.5942,APPROVE
mosaic_1458.jpg,100108,0.3819,REJECT
mosaic_1459.jpg,84963,0.3241,REJECT
mosaic_1460.jpg,104000,0.3967,REJECT
mosaic_1461.jpg,108700,0.4147,APPROVE
mosaic_1462.jpg,87954,0.3355,REJECT
mosaic_1463.jpg,3600,0.0137,REJECT
mosaic_1464.jpg,73211,0.2793,REJECT
mosaic_1465.jpg,90736,0.3461,REJECT
mosaic_1466.jpg,103968,0.3966,REJECT
mosaic_1467.jpg,133433,0.509,APPROVE
mosaic_1468.jpg,118749,0.453,APPROVE
mosaic_1469.jpg,0,0.0,REJECT
mosaic_1470.jpg,87879,0.3352,REJECT
mosaic_1471.jpg,63129,0.2408,REJECT
mosaic_1472.jpg,47526,0.1813,REJECT
mosaic_1473.jpg,149700,0.5711,APPROVE
mosaic_1474.jpg,110921,0.4231,APPROVE
mosaic_1475.jpg,113400,0.4326,APPROVE
mosaic_1476.jpg,118134,0.4506,APPROVE
mosaic_1477.jpg,50575,0.1929,REJECT
mosaic_1478.jpg,65909,0.2514,REJECT
mosaic_1479.jpg,122131,0.4659,APPROVE
mosaic_1480.jpg,97732,0.3728,REJECT
mosaic_1481.jpg,100602,0.3838,REJECT
mosaic_1482.jpg,119504,0.4559,APPROVE
mosaic_1483.jpg,198864,0.7586,APPROVE
mosaic_1484.jpg,149700,0.5711,APPROVE
mosaic_1485.jpg,147234,0.5617,APPROVE
mosaic_1486.jpg,76084,0.2902,REJECT
mosaic_1487.jpg,142668,0.5442,APPROVE
mosaic_1488.jpg,203156,0.775,APPROVE
mosaic_1489.jpg,111781,0.4264,APPROVE
mosaic_1490.jpg,145900,0.5566,APPROVE
mosaic_1491.jpg,131472,0.5015,APPROVE
mosaic_1492.jpg,72600,0.2769,REJECT
mosaic_1493.jpg,157157,0.5995,APPROVE
mosaic_1494.jpg,108360,0.4134,APPROVE
mosaic_1495.jpg,7225,0.0276,REJECT
mosaic_1496.jpg,162400,0.6195,APPROVE
mosaic_1497.jpg,199507,0.7611,APPROVE
mosaic_1498.jpg,0,0.0,REJECT
mosaic_1499.jpg,38307,0.1461,REJECT
mosaic_1500.jpg,60500,0.2308,REJECT
mosaic_1501.jpg,212548,0.8108,APPROVE
mosaic_1502.jpg,102992,0.3929,REJECT
mosaic_1503.jpg,138637,0.5289,APPROVE
mosaic_1504.jpg,184336,0.7032,APPROVE
mosaic_1505.jpg,0,0.0,REJECT
mosaic_1506.jpg,121456,0.4633,APPROVE
mosaic_1507.jpg,93375,0.3562,REJECT
mosaic_1508.jpg,183547,0.7002,APPROVE
mosaic_1509.jpg,80128,0.3057,REJECT
mosaic_1510.jpg,101300,0.3864,REJECT
mosaic_1511.jpg,192208,0.7332,APPROVE
mosaic_1512.jpg,113435,0.4327,APPROVE
mosaic_1513.jpg,37632,0.1436,REJECT
mosaic_1514.jpg,97826,0.3732,REJECT
mosaic_1515.jpg,156006,0.5951,APPROVE
mosaic_1516.jpg,180698,0.6893,APPROVE
mosaic_1517.jpg,10368,0.0396,REJECT
mosaic_1518.jpg,15138,0.0577,REJECT
mosaic_1519.jpg,170222,0.6493,APPROVE
mosaic_1520.jpg,181979,0.6942,APPROVE
mosaic_1521.jpg,97593,0.3723,REJECT
mosaic_1522.jpg,212548,0.8108,APPROVE
mosaic_1523.jpg,76921,0.2934,REJECT
mosaic_1524.jpg,74944,0.2859,REJECT
mosaic_1525.jpg,134175,0.5118,APPROVE
mosaic_1526.jpg,109165,0.4164,APPROVE
mosaic_1527.jpg,159382,0.608,APPROVE
mosaic_1528.jpg,0,0.0,REJECT
mosaic_1529.jpg,104884,0.4001,APPROVE
mosaic_1530.jpg,115228,0.4396,APPROVE
mosaic_1531.jpg,136829,0.522,APPROVE
mosaic_1532.jpg,130628,0.4983,APPROVE
mosaic_1533.jpg,126143,0.4812,APPROVE
mosaic_1534.jpg,169210,0.6455,APPROVE
mosaic_1535.jpg,182337,0.6956,APPROVE
mosaic_1536.jpg,0,0.0,REJECT
mosaic_1537.jpg,101761,0.3882,REJECT
mosaic_1538.jpg,141173,0.5385,APPROVE
mosaic_1539.jpg,146754,0.5598,APPROVE
mosaic_1540.jpg,89685,0.3421,REJECT
mosaic_1541.jpg,159375,0.608,APPROVE
mosaic_1542.jpg,126630,0.4831,APPROVE
mosaic_1543.jpg,0,0.0,REJECT
mosaic_1544.jpg,56509,0.2156,REJECT
mosaic_1545.jpg,84896,0.3239,REJECT
mosaic_1546.jpg,136117,0.5192,APPROVE
mosaic_1547.jpg,123517,0.4712,APPROVE
mosaic_1548.jpg,0,0.0,REJECT
mosaic_1549.jpg,121232,0.4625,APPROVE
mosaic_1550.jpg,123897,0.4726,APPROVE
mosaic_1551.jpg,179344,0.6841,APPROVE
mosaic_1552.jpg,96012,0.3663,REJECT
mosaic_1553.jpg,32883,0.1254,REJECT
mosaic_1554.jpg,40500,0.1545,REJECT
mosaic_1555.jpg,99552,0.3798,REJECT
mosaic_1556.jpg,87100,0.3323,REJECT
mosaic_1557.jpg,103552,0.395,REJECT
mosaic_1558.jpg,180728,0.6894,APPROVE
mosaic_1559.jpg,50677,0.1933,REJECT
mosaic_1560.jpg,173558,0.6621,APPROVE
mosaic_1561.jpg,108700,0.4147,APPROVE
mosaic_1562.jpg,63845,0.2435,REJECT
mosaic_1563.jpg,73926,0.282,REJECT
mosaic_1564.jpg,105011,0.4006,APPROVE
mosaic_1565.jpg,86700,0.3307,REJECT
mosaic_1566.jpg,134175,0.5118,APPROVE
mosaic_1567.jpg,4761,0.0182,REJECT
mosaic_1568.jpg,14700,0.0561,REJECT
mosaic_1569.jpg,81872,0.3123,REJECT
mosaic_1570.jpg,100602,0.3838,REJECT
mosaic_1571.jpg,104516,0.3987,REJECT
mosaic_1572.jpg,90593,0.3456,REJECT
mosaic_1573.jpg,125961,0.4805,APPROVE
mosaic_1574.jpg,113180,0.4317,APPROVE
mosaic_1575.jpg,79362,0.3027,REJECT
mosaic_1576.jpg,204541,0.7803,APPROVE
mosaic_1577.jpg,180600,0.6889,APPROVE
mosaic_1578.jpg,130100,0.4963,APPROVE
mosaic_1579.jpg,130922,0.4994,APPROVE
mosaic_1580.jpg,123854,0.4725,APPROVE
mosaic_1581.jpg,144030,0.5494,APPROVE
mosaic_1582.jpg,191808,0.7317,APPROVE
mosaic_1583.jpg,130903,0.4994,APPROVE
mosaic_1584.jpg,128592,0.4905,APPROVE
mosaic_1585.jpg,133749,0.5102,APPROVE
mosaic_1586.jpg,57132,0.2179,REJECT
mosaic_1587.jpg,96773,0.3692,REJECT
mosaic_1588.jpg,111045,0.4236,APPROVE
mosaic_1589.jpg,97710,0.3727,REJECT
mosaic_1590.jpg,116501,0.4444,APPROVE
mosaic_1591.jpg,92381,0.3524,REJECT
mosaic_1592.jpg,139000,0.5302,APPROVE
mosaic_1593.jpg,96148,0.3668,REJECT
mosaic_1594.jpg,117216,0.4471,APPROVE
mosaic_1595.jpg,133936,0.5109,APPROVE
mosaic_1596.jpg,129272,0.4931,APPROVE
mosaic_1597.jpg,103039,0.3931,REJECT
mosaic_1598.jpg,97593,0.3723,REJECT
mosaic_1599.jpg,76699,0.2926,REJECT
mosaic_1600.jpg,105437,0.4022,APPROVE
mosaic_1601.jpg,77981,0.2975,REJECT
mosaic_1602.jpg,82200,0.3136,REJECT
mosaic_1603.jpg,12321,0.047,REJECT
mosaic_1604.jpg,113400,0.4326,APPROVE
mosaic_1605.jpg,0,0.0,REJECT
mosaic_1606.jpg,90561,0.3455,REJECT
mosaic_1607.jpg,190701,0.7275,APPROVE
mosaic_1608.jpg,88752,0.3386,REJECT
mosaic_1609.jpg,0,0.0,REJECT
mosaic_1610.jpg,204352,0.7795,APPROVE
mosaic_1611.jpg,127741,0.4873,APPROVE
mosaic_1612.jpg,7744,0.0295,REJECT
mosaic_1613.jpg,192548,0.7345,APPROVE
mosaic_1614.jpg,78169,0.2982,REJECT
mosaic_1615.jpg,48400,0.1846,REJECT
mosaic_1616.jpg,135099,0.5154,APPROVE
mosaic_1617.jpg,180778,0.6896,APPROVE
mosaic_1618.jpg,105136,0.4011,APPROVE
mosaic_1619.jpg,55447,0.2115,REJECT
mosaic_1620.jpg,2500,0.0095,REJECT
mosaic_1621.jpg,137062,0.5229,APPROVE
mosaic_1622.jpg,3364,0.0128,REJECT
mosaic_1623.jpg,67217,0.2564,REJECT
mosaic_1624.jpg,110784,0.4226,APPROVE
mosaic_1625.jpg,209800,0.8003,APPROVE
mosaic_1626.jpg,142956,0.5453,APPROVE
mosaic_1627.jpg,126894,0.4841,APPROVE
mosaic_1628.jpg,104768,0.3997,REJECT
mosaic_1629.jpg,137600,0.5249,APPROVE
mosaic_1630.jpg,190608,0.7271,APPROVE
mosaic_1631.jpg,143207,0.5463,APPROVE
mosaic_1632.jpg,119536,0.456,APPROVE
mosaic_1633.jpg,134752,0.514,APPROVE
mosaic_1634.jpg,169479,0.6465,APPROVE
mosaic_1635.jpg,24200,0.0923,REJECT
mosaic_1636.jpg,95763,0.3653,REJECT
mosaic_1637.jpg,134175,0.5118,APPROVE
mosaic_1638.jpg,108329,0.4132,APPROVE
mosaic_1639.jpg,81502,0.3109,REJECT
mosaic_1640.jpg,92688,0.3536,REJECT
mosaic_1641.jpg,120500,0.4597,APPROVE
mosaic_1642.jpg,154200,0.5882,APPROVE
mosaic_1643.jpg,183099,0.6985,APPROVE
mosaic_1644.jpg,181000,0.6905,APPROVE
mosaic_1645.jpg,143672,0.5481,APPROVE
mosaic_1646.jpg,88064,0.3359,REJECT
mosaic_1647.jpg,115238,0.4396,APPROVE
mosaic_1648.jpg,99552,0.3798,REJECT
mosaic_1649.jpg,184486,0.7038,APPROVE
mosaic_1650.jpg,118134,0.4506,APPROVE
mosaic_1651.jpg,66700,0.2544,REJECT
mosaic_1652.jpg,102017,0.3892,REJECT
mosaic_1653.jpg,168588,0.6431,APPROVE
mosaic_1654.jpg,67104,0.256,REJECT
mosaic_1655.jpg,191616,0.731,APPROVE
mosaic_1656.jpg,89097,0.3399,REJECT
mosaic_1657.jpg,201213,0.7676,APPROVE
mosaic_1658.jpg,146922,0.5605,APPROVE
mosaic_1659.jpg,82248,0.3138,REJECT
mosaic_1660.jpg,143207,0.5463,APPROVE
mosaic_1661.jpg,189150,0.7215,APPROVE
mosaic_1662.jpg,185577,0.7079,APPROVE
mosaic_1663.jpg,66041,0.2519,REJECT
mosaic_1664.jpg,170368,0.6499,APPROVE
mosaic_1665.jpg,10952,0.0418,REJECT
mosaic_1666.jpg,137984,0.5264,APPROVE
mosaic_1667.jpg,2916,0.0111,REJECT
mosaic_1668.jpg,86247,0.329,REJECT
mosaic_1669.jpg,166485,0.6351,APPROVE
mosaic_1670.jpg,12769,0.0487,REJECT
mosaic_1671.jpg,175575,0.6698,APPROVE
mosaic_1672.jpg,10816,0.0413,REJECT
mosaic_1673.jpg,24200,0.0923,REJECT
mosaic_1674.jpg,176756,0.6743,APPROVE
mosaic_1675.jpg,165464,0.6312,APPROVE
mosaic_1676.jpg,50789,0.1937,REJECT
mosaic_1677.jpg,194661,0.7426,APPROVE
mosaic_1678.jpg,109452,0.4175,APPROVE
mosaic_1679.jpg,72240,0.2756,REJECT
mosaic_1680.jpg,101610,0.3876,REJECT
mosaic_1681.jpg,126943,0.4842,APPROVE
mosaic_1682.jpg,76699,0.2926,REJECT
mosaic_1683.jpg,93640,0.3572,REJECT
mosaic_1684.jpg,135603,0.5173,APPROVE
mosaic_1685.jpg,0,0.0,REJECT
mosaic_1686.jpg,183613,0.7004,APPROVE
mosaic_1687.jpg,80496,0.3071,REJECT
mosaic_1688.jpg,3844,0.0147,REJECT
mosaic_1689.jpg,99025,0.3778,REJECT
mosaic_1690.jpg,84473,0.3222,REJECT
mosaic_1691.jpg,142578,0.5439,APPROVE
mosaic_1692.jpg,67068,0.2558,REJECT
mosaic_1693.jpg,56700,0.2163,REJECT
mosaic_1694.jpg,122395,0.4669,APPROVE
mosaic_1695.jpg,103152,0.3935,REJECT
mosaic_1696.jpg,80320,0.3064,REJECT
mosaic_1697.jpg,77981,0.2975,REJECT
mosaic_1698.jpg,76111,0.2903,REJECT
mosaic_1699.jpg,117649,0.4488,APPROVE
mosaic_1700.jpg,139739,0.5331,APPROVE
mosaic_1701.jpg,150800,0.5753,APPROVE
mosaic_1702.jpg,170553,0.6506,APPROVE
mosaic_1703.jpg,112312,0.4284,APPROVE
mosaic_1704.jpg,152608,0.5822,APPROVE
mosaic_1705.jpg,126300,0.4818,APPROVE
mosaic_1706.jpg,116905,0.446,APPROVE
mosaic_1707.jpg,114002,0.4349,APPROVE
mosaic_1708.jpg,0,0.0,REJECT
mosaic_1709.jpg,5476,0.0209,REJECT
mosaic_1710.jpg,23104,0.0881,REJECT
mosaic_1711.jpg,188304,0.7183,APPROVE
mosaic_1712.jpg,109179,0.4165,APPROVE
mosaic_1713.jpg,2809,0.0107,REJECT
mosaic_1714.jpg,141632,0.5403,APPROVE
mosaic_1715.jpg,125416,0.4784,APPROVE
mosaic_1716.jpg,173558,0.6621,APPROVE
mosaic_1717.jpg,117600,0.4486,APPROVE
mosaic_1718.jpg,99688,0.3803,REJECT
mosaic_1719.jpg,158540,0.6048,APPROVE
mosaic_1720.jpg,129664,0.4946,APPROVE
mosaic_1721.jpg,105549,0.4026,APPROVE
mosaic_1722.jpg,0,0.0,REJECT
mosaic_1723.jpg,91435,0.3488,REJECT
mosaic_1724.jpg,192969,0.7361,APPROVE
mosaic_1725.jpg,64576,0.2463,REJECT
mosaic_1726.jpg,160100,0.6107,APPROVE
mosaic_1727.jpg,194748,0.7429,APPROVE
mosaic_1728.jpg,43977,0.1678,REJECT
mosaic_1729.jpg,121520,0.4636,APPROVE
mosaic_1730.jpg,159654,0.609,APPROVE
mosaic_1731.jpg,88840,0.3389,REJECT
mosaic_1732.jpg,107513,0.4101,APPROVE
mosaic_1733.jpg,7803,0.0298,REJECT
mosaic_1734.jpg,12321,0.047,REJECT
mosaic_1735.jpg,128958,0.4919,APPROVE
mosaic_1736.jpg,115667,0.4412,APPROVE
mosaic_1737.jpg,22801,0.087,REJECT
mosaic_1738.jpg,100900,0.3849,REJECT
mosaic_1739.jpg,115225,0.4395,APPROVE
mosaic_1740.jpg,120500,0.4597,APPROVE
mosaic_1741.jpg,0,0.0,REJECT
mosaic_1742.jpg,27400,0.1045,REJECT
mosaic_1743.jpg,33856,0.1292,REJECT
mosaic_1744.jpg,48400,0.1846,REJECT
mosaic_1745.jpg,55447,0.2115,REJECT
mosaic_1746.jpg,135156,0.5156,APPROVE
mosaic_1747.jpg,119961,0.4576,APPROVE
mosaic_1748.jpg,127183,0.4852,APPROVE
mosaic_1749.jpg,6962,0.0266,REJECT
